"Airport","Country","Date","Passengers"
"DUBLIN airport","Ireland",2002-11-01,1033767
"DUBLIN airport","Ireland",2002-12-01,1021956
"DUBLIN airport","Ireland",2003-01-01,0
"DUBLIN airport","Ireland",2003-02-01,0
"DUBLIN airport","Ireland",2003-03-01,0
"DUBLIN airport","Ireland",2003-04-01,0
"DUBLIN airport","Ireland",2003-05-01,0
"DUBLIN airport","Ireland",2003-06-01,0
"DUBLIN airport","Ireland",2003-07-01,0
"DUBLIN airport","Ireland",2003-08-01,0
"DUBLIN airport","Ireland",2003-09-01,0
"DUBLIN airport","Ireland",2003-10-01,0
"DUBLIN airport","Ireland",2003-11-01,0
"DUBLIN airport","Ireland",2003-12-01,0
"DUBLIN airport","Ireland",2004-01-01,1058342
"DUBLIN airport","Ireland",2004-02-01,1159068
"DUBLIN airport","Ireland",2004-03-01,1259066
"DUBLIN airport","Ireland",2004-04-01,1322817
"DUBLIN airport","Ireland",2004-05-01,1478784
"DUBLIN airport","Ireland",2004-06-01,1607560
"DUBLIN airport","Ireland",2004-07-01,1840212
"DUBLIN airport","Ireland",2004-08-01,1812591
"DUBLIN airport","Ireland",2004-09-01,1601732
"DUBLIN airport","Ireland",2004-10-01,1535210
"DUBLIN airport","Ireland",2004-11-01,1182343
"DUBLIN airport","Ireland",2004-12-01,1181167
"DUBLIN airport","Ireland",2005-01-01,1151832
"DUBLIN airport","Ireland",2005-02-01,1161745
"DUBLIN airport","Ireland",2005-03-01,1410045
"DUBLIN airport","Ireland",2005-04-01,1369457
"DUBLIN airport","Ireland",2005-05-01,1604139
"DUBLIN airport","Ireland",2005-06-01,1752480
"DUBLIN airport","Ireland",2005-07-01,1965812
"DUBLIN airport","Ireland",2005-08-01,1906298
"DUBLIN airport","Ireland",2005-09-01,1729527
"DUBLIN airport","Ireland",2005-10-01,1594835
"DUBLIN airport","Ireland",2005-11-01,1344747
"DUBLIN airport","Ireland",2005-12-01,1332536
"DUBLIN airport","Ireland",2006-01-01,1304355
"DUBLIN airport","Ireland",2006-02-01,1322263
"DUBLIN airport","Ireland",2006-03-01,1513306
"DUBLIN airport","Ireland",2006-04-01,1698178
"DUBLIN airport","Ireland",2006-05-01,1869261
"DUBLIN airport","Ireland",2006-06-01,2027404
"DUBLIN airport","Ireland",2006-07-01,2262227
"DUBLIN airport","Ireland",2006-08-01,2201858
"DUBLIN airport","Ireland",2006-09-01,1990005
"DUBLIN airport","Ireland",2006-10-01,1830749
"DUBLIN airport","Ireland",2006-11-01,1518094
"DUBLIN airport","Ireland",2006-12-01,1524843
"DUBLIN airport","Ireland",2007-01-01,0
"DUBLIN airport","Ireland",2007-02-01,0
"DUBLIN airport","Ireland",2007-03-01,0
"DUBLIN airport","Ireland",2007-04-01,0
"DUBLIN airport","Ireland",2007-05-01,0
"DUBLIN airport","Ireland",2007-06-01,0
"DUBLIN airport","Ireland",2007-07-01,0
"DUBLIN airport","Ireland",2007-08-01,0
"DUBLIN airport","Ireland",2007-09-01,0
"DUBLIN airport","Ireland",2007-10-01,0
"DUBLIN airport","Ireland",2007-11-01,0
"DUBLIN airport","Ireland",2007-12-01,0
"DUBLIN airport","Ireland",2008-01-01,0
"DUBLIN airport","Ireland",2008-02-01,0
"DUBLIN airport","Ireland",2008-03-01,0
"DUBLIN airport","Ireland",2008-04-01,0
"DUBLIN airport","Ireland",2008-05-01,0
"DUBLIN airport","Ireland",2008-06-01,0
"DUBLIN airport","Ireland",2008-07-01,0
"DUBLIN airport","Ireland",2008-08-01,0
"DUBLIN airport","Ireland",2008-09-01,0
"DUBLIN airport","Ireland",2008-10-01,0
"DUBLIN airport","Ireland",2008-11-01,0
"DUBLIN airport","Ireland",2008-12-01,0
"DUBLIN airport","Ireland",2009-01-01,0
"DUBLIN airport","Ireland",2009-02-01,0
"DUBLIN airport","Ireland",2009-03-01,0
"DUBLIN airport","Ireland",2009-04-01,0
"DUBLIN airport","Ireland",2009-05-01,0
"DUBLIN airport","Ireland",2009-06-01,0
"DUBLIN airport","Ireland",2009-07-01,0
"DUBLIN airport","Ireland",2009-08-01,0
"DUBLIN airport","Ireland",2009-09-01,0
"DUBLIN airport","Ireland",2009-10-01,0
"DUBLIN airport","Ireland",2009-11-01,0
"DUBLIN airport","Ireland",2009-12-01,0
"DUBLIN airport","Ireland",2010-01-01,0
"DUBLIN airport","Ireland",2010-02-01,0
"DUBLIN airport","Ireland",2010-03-01,0
"DUBLIN airport","Ireland",2010-04-01,0
"DUBLIN airport","Ireland",2010-05-01,0
"DUBLIN airport","Ireland",2010-06-01,0
"DUBLIN airport","Ireland",2010-07-01,0
"DUBLIN airport","Ireland",2010-08-01,0
"DUBLIN airport","Ireland",2010-09-01,0
"DUBLIN airport","Ireland",2010-10-01,0
"DUBLIN airport","Ireland",2010-11-01,0
"DUBLIN airport","Ireland",2010-12-01,0
"DUBLIN airport","Ireland",2011-01-01,1194815
"DUBLIN airport","Ireland",2011-02-01,1187710
"DUBLIN airport","Ireland",2011-03-01,1441616
"DUBLIN airport","Ireland",2011-04-01,1569301
"DUBLIN airport","Ireland",2011-05-01,1737996
"DUBLIN airport","Ireland",2011-06-01,1834575
"DUBLIN airport","Ireland",2011-07-01,2043348
"DUBLIN airport","Ireland",2011-08-01,1970033
"DUBLIN airport","Ireland",2011-09-01,1700366
"DUBLIN airport","Ireland",2011-10-01,1545975
"DUBLIN airport","Ireland",2011-11-01,1265364
"DUBLIN airport","Ireland",2011-12-01,1228365
"DUBLIN airport","Ireland",2012-01-01,1133513
"DUBLIN airport","Ireland",2012-02-01,1165393
"DUBLIN airport","Ireland",2012-03-01,1440007
"DUBLIN airport","Ireland",2012-04-01,1589401
"DUBLIN airport","Ireland",2012-05-01,1703315
"DUBLIN airport","Ireland",2012-06-01,1885062
"DUBLIN airport","Ireland",2012-07-01,2030687
"DUBLIN airport","Ireland",2012-08-01,2003825
"DUBLIN airport","Ireland",2012-09-01,1813625
"DUBLIN airport","Ireland",2012-10-01,1700308
"DUBLIN airport","Ireland",2012-11-01,1320665
"DUBLIN airport","Ireland",2012-12-01,1293771
"DUBLIN airport","Ireland",2013-01-01,1156790
"DUBLIN airport","Ireland",2013-02-01,1166091
"DUBLIN airport","Ireland",2013-03-01,1551099
"DUBLIN airport","Ireland",2013-04-01,1609644
"DUBLIN airport","Ireland",2013-05-01,1848979
"DUBLIN airport","Ireland",2013-06-01,1996997
"DUBLIN airport","Ireland",2013-07-01,2174989
"DUBLIN airport","Ireland",2013-08-01,2154293
"DUBLIN airport","Ireland",2013-09-01,1879571
"DUBLIN airport","Ireland",2013-10-01,1779338
"DUBLIN airport","Ireland",2013-11-01,1410060
"DUBLIN airport","Ireland",2013-12-01,1408608
"DUBLIN airport","Ireland",2014-01-01,1274559
"DUBLIN airport","Ireland",2014-02-01,1258082
"DUBLIN airport","Ireland",2014-03-01,1529262
"DUBLIN airport","Ireland",2014-04-01,1823119
"DUBLIN airport","Ireland",2014-05-01,1977344
"DUBLIN airport","Ireland",2014-06-01,2110791
"DUBLIN airport","Ireland",2014-07-01,2302722
"DUBLIN airport","Ireland",2014-08-01,2285804
"DUBLIN airport","Ireland",2014-09-01,2025801
"DUBLIN airport","Ireland",2014-10-01,1960028
"DUBLIN airport","Ireland",2014-11-01,1574902
"DUBLIN airport","Ireland",2014-12-01,1563323
"DUBLIN airport","Ireland",2015-01-01,1454911
"DUBLIN airport","Ireland",2015-02-01,1469712
"DUBLIN airport","Ireland",2015-03-01,1817048
"DUBLIN airport","Ireland",2015-04-01,2015219
"DUBLIN airport","Ireland",2015-05-01,2232081
"DUBLIN airport","Ireland",2015-06-01,2482811
"DUBLIN airport","Ireland",2015-07-01,2676635
"DUBLIN airport","Ireland",2015-08-01,2624268
"DUBLIN airport","Ireland",2015-09-01,2302533
"DUBLIN airport","Ireland",2015-10-01,2268203
"DUBLIN airport","Ireland",2015-11-01,1823576
"DUBLIN airport","Ireland",2015-12-01,1760392
"DUBLIN airport","Ireland",2016-01-01,1688712
"DUBLIN airport","Ireland",2016-02-01,1711995
"DUBLIN airport","Ireland",2016-03-01,2120469
"DUBLIN airport","Ireland",2016-04-01,2208466
"DUBLIN airport","Ireland",2016-05-01,2474748
"DUBLIN airport","Ireland",2016-06-01,2713137
"DUBLIN airport","Ireland",2016-07-01,2928393
"DUBLIN airport","Ireland",2016-08-01,2860258
"DUBLIN airport","Ireland",2016-09-01,2551948
"DUBLIN airport","Ireland",2016-10-01,2479809
"DUBLIN airport","Ireland",2016-11-01,1990820
"DUBLIN airport","Ireland",2016-12-01,1980075
"DUBLIN airport","Ireland",2017-01-01,1839361
"DUBLIN airport","Ireland",2017-02-01,1777235
"DUBLIN airport","Ireland",2017-03-01,2161948
"DUBLIN airport","Ireland",2017-04-01,2472775
"DUBLIN airport","Ireland",2017-05-01,2586767
"DUBLIN airport","Ireland",2017-06-01,2876451
"DUBLIN airport","Ireland",2017-07-01,3098196
"DUBLIN airport","Ireland",2017-08-01,3047514
"DUBLIN airport","Ireland",2017-09-01,2715628
"DUBLIN airport","Ireland",2017-10-01,2573543
"DUBLIN airport","Ireland",2017-11-01,2117615
"DUBLIN airport","Ireland",2017-12-01,2089369
"DUBLIN airport","Ireland",2018-01-01,1951480
"DUBLIN airport","Ireland",2018-02-01,1831134
"DUBLIN airport","Ireland",2018-03-01,2234675
"DUBLIN airport","Ireland",2018-04-01,2594729
"DUBLIN airport","Ireland",2018-05-01,2848069
"DUBLIN airport","Ireland",2018-06-01,3088442
"DUBLIN airport","Ireland",2018-07-01,3298732
"DUBLIN airport","Ireland",2018-08-01,3212073
"DUBLIN airport","Ireland",2018-09-01,2892527
"DUBLIN airport","Ireland",2018-10-01,2789355
"DUBLIN airport","Ireland",2018-11-01,2256915
"DUBLIN airport","Ireland",2018-12-01,2227002
"DUBLIN airport","Ireland",2019-01-01,2053845
"DUBLIN airport","Ireland",2019-02-01,1992366
"DUBLIN airport","Ireland",2019-03-01,2430123
"DUBLIN airport","Ireland",2019-04-01,2788181
"DUBLIN airport","Ireland",2019-05-01,2963348
"DUBLIN airport","Ireland",2019-06-01,3199647
"DUBLIN airport","Ireland",2019-07-01,3428148
"DUBLIN airport","Ireland",2019-08-01,3397184
"DUBLIN airport","Ireland",2019-09-01,3018660
"DUBLIN airport","Ireland",2019-10-01,2862175
"DUBLIN airport","Ireland",2019-11-01,2239991
"DUBLIN airport","Ireland",2019-12-01,2279821
"DUBLIN airport","Ireland",2020-01-01,2082711
"DUBLIN airport","Ireland",2020-02-01,2031111
"DUBLIN airport","Ireland",2020-03-01,1026044
"DUBLIN airport","Ireland",2020-04-01,23614
"DUBLIN airport","Ireland",2020-05-01,42437
"DUBLIN airport","Ireland",2020-06-01,89014
"DUBLIN airport","Ireland",2020-07-01,373735
"DUBLIN airport","Ireland",2020-08-01,509335
"DUBLIN airport","Ireland",2020-09-01,385985
"DUBLIN airport","Ireland",2020-10-01,254063
"DUBLIN airport","Ireland",2020-11-01,166900
"DUBLIN airport","Ireland",2020-12-01,281615
"DUBLIN airport","Ireland",2021-01-01,198913
"DUBLIN airport","Ireland",2021-02-01,95829
"DUBLIN airport","Ireland",2021-03-01,110195
"DUBLIN airport","Ireland",2021-04-01,119830
"DUBLIN airport","Ireland",2021-05-01,150305
"DUBLIN airport","Ireland",2021-06-01,283424
"DUBLIN airport","Ireland",2021-07-01,638601
"DUBLIN airport","Ireland",2021-08-01,1231756
"DUBLIN airport","Ireland",2021-09-01,1330383
"DUBLIN airport","Ireland",2021-10-01,1542522
"DUBLIN airport","Ireland",2021-11-01,1382631
"DUBLIN airport","Ireland",2021-12-01,1177579
"DUBLIN airport","Ireland",2022-01-01,969472
"DUBLIN airport","Ireland",2022-02-01,1312249
"DUBLIN airport","Ireland",2022-03-01,1815857
"DUBLIN airport","Ireland",2022-04-01,2369486
"DUBLIN airport","Ireland",2022-05-01,2581811
"DUBLIN airport","Ireland",2022-06-01,2826828
"DUBLIN airport","Ireland",2022-07-01,3037684
"DUBLIN airport","Ireland",2022-08-01,3045119
"DUBLIN airport","Ireland",2022-09-01,2755236
"DUBLIN airport","Ireland",2022-10-01,2689992
"DUBLIN airport","Ireland",2022-11-01,2193447
"DUBLIN airport","Ireland",2022-12-01,2188552
"DUBLIN airport","Ireland",2023-01-01,0
"DUBLIN airport","Ireland",2023-02-01,0
"DUBLIN airport","Ireland",2023-03-01,0
"DUBLIN airport","Ireland",2023-04-01,0
"DUBLIN airport","Ireland",2023-05-01,0
"DUBLIN airport","Ireland",2023-06-01,0
"DUBLIN airport","Ireland",2023-07-01,0
"DUBLIN airport","Ireland",2023-08-01,0
"DUBLIN airport","Ireland",2023-09-01,0
"HELSINKI-VANTAA airport","Finland",2002-01-01,703320
"HELSINKI-VANTAA airport","Finland",2002-02-01,719569
"HELSINKI-VANTAA airport","Finland",2002-03-01,872205
"HELSINKI-VANTAA airport","Finland",2002-04-01,845937
"HELSINKI-VANTAA airport","Finland",2002-05-01,822245
"HELSINKI-VANTAA airport","Finland",2002-06-01,874281
"HELSINKI-VANTAA airport","Finland",2002-07-01,765998
"HELSINKI-VANTAA airport","Finland",2002-08-01,839992
"HELSINKI-VANTAA airport","Finland",2002-09-01,850474
"HELSINKI-VANTAA airport","Finland",2002-10-01,847565
"HELSINKI-VANTAA airport","Finland",2002-11-01,755218
"HELSINKI-VANTAA airport","Finland",2002-12-01,708784
"HELSINKI-VANTAA airport","Finland",2003-01-01,721402
"HELSINKI-VANTAA airport","Finland",2003-02-01,733171
"HELSINKI-VANTAA airport","Finland",2003-03-01,873516
"HELSINKI-VANTAA airport","Finland",2003-04-01,785998
"HELSINKI-VANTAA airport","Finland",2003-05-01,762823
"HELSINKI-VANTAA airport","Finland",2003-06-01,843344
"HELSINKI-VANTAA airport","Finland",2003-07-01,757317
"HELSINKI-VANTAA airport","Finland",2003-08-01,849506
"HELSINKI-VANTAA airport","Finland",2003-09-01,873493
"HELSINKI-VANTAA airport","Finland",2003-10-01,914647
"HELSINKI-VANTAA airport","Finland",2003-11-01,824721
"HELSINKI-VANTAA airport","Finland",2003-12-01,767574
"HELSINKI-VANTAA airport","Finland",2004-01-01,757424
"HELSINKI-VANTAA airport","Finland",2004-02-01,815408
"HELSINKI-VANTAA airport","Finland",2004-03-01,960279
"HELSINKI-VANTAA airport","Finland",2004-04-01,927117
"HELSINKI-VANTAA airport","Finland",2004-05-01,911852
"HELSINKI-VANTAA airport","Finland",2004-06-01,987636
"HELSINKI-VANTAA airport","Finland",2004-07-01,879668
"HELSINKI-VANTAA airport","Finland",2004-08-01,920713
"HELSINKI-VANTAA airport","Finland",2004-09-01,958765
"HELSINKI-VANTAA airport","Finland",2004-10-01,948494
"HELSINKI-VANTAA airport","Finland",2004-11-01,846199
"HELSINKI-VANTAA airport","Finland",2004-12-01,812930
"HELSINKI-VANTAA airport","Finland",2005-01-01,801966
"HELSINKI-VANTAA airport","Finland",2005-02-01,823010
"HELSINKI-VANTAA airport","Finland",2005-03-01,977285
"HELSINKI-VANTAA airport","Finland",2005-04-01,951436
"HELSINKI-VANTAA airport","Finland",2005-05-01,933666
"HELSINKI-VANTAA airport","Finland",2005-06-01,1037458
"HELSINKI-VANTAA airport","Finland",2005-07-01,918019
"HELSINKI-VANTAA airport","Finland",2005-08-01,943893
"HELSINKI-VANTAA airport","Finland",2005-09-01,994011
"HELSINKI-VANTAA airport","Finland",2005-10-01,994069
"HELSINKI-VANTAA airport","Finland",2005-11-01,891253
"HELSINKI-VANTAA airport","Finland",2005-12-01,861395
"HELSINKI-VANTAA airport","Finland",2006-01-01,862431
"HELSINKI-VANTAA airport","Finland",2006-02-01,877477
"HELSINKI-VANTAA airport","Finland",2006-03-01,1071613
"HELSINKI-VANTAA airport","Finland",2006-04-01,1024868
"HELSINKI-VANTAA airport","Finland",2006-05-01,1038972
"HELSINKI-VANTAA airport","Finland",2006-06-01,1147285
"HELSINKI-VANTAA airport","Finland",2006-07-01,1023739
"HELSINKI-VANTAA airport","Finland",2006-08-01,1049234
"HELSINKI-VANTAA airport","Finland",2006-09-01,1099531
"HELSINKI-VANTAA airport","Finland",2006-10-01,1044909
"HELSINKI-VANTAA airport","Finland",2006-11-01,977002
"HELSINKI-VANTAA airport","Finland",2006-12-01,924264
"HELSINKI-VANTAA airport","Finland",2007-01-01,947401
"HELSINKI-VANTAA airport","Finland",2007-02-01,949874
"HELSINKI-VANTAA airport","Finland",2007-03-01,1170383
"HELSINKI-VANTAA airport","Finland",2007-04-01,1060869
"HELSINKI-VANTAA airport","Finland",2007-05-01,1091424
"HELSINKI-VANTAA airport","Finland",2007-06-01,1235056
"HELSINKI-VANTAA airport","Finland",2007-07-01,1115321
"HELSINKI-VANTAA airport","Finland",2007-08-01,1155528
"HELSINKI-VANTAA airport","Finland",2007-09-01,1189106
"HELSINKI-VANTAA airport","Finland",2007-10-01,1185050
"HELSINKI-VANTAA airport","Finland",2007-11-01,1051616
"HELSINKI-VANTAA airport","Finland",2007-12-01,990915
"HELSINKI-VANTAA airport","Finland",2008-01-01,1006293
"HELSINKI-VANTAA airport","Finland",2008-02-01,1033989
"HELSINKI-VANTAA airport","Finland",2008-03-01,1168950
"HELSINKI-VANTAA airport","Finland",2008-04-01,1125014
"HELSINKI-VANTAA airport","Finland",2008-05-01,1109725
"HELSINKI-VANTAA airport","Finland",2008-06-01,1232100
"HELSINKI-VANTAA airport","Finland",2008-07-01,1134913
"HELSINKI-VANTAA airport","Finland",2008-08-01,1188544
"HELSINKI-VANTAA airport","Finland",2008-09-01,1209301
"HELSINKI-VANTAA airport","Finland",2008-10-01,1209030
"HELSINKI-VANTAA airport","Finland",2008-11-01,1025807
"HELSINKI-VANTAA airport","Finland",2008-12-01,989161
"HELSINKI-VANTAA airport","Finland",2009-01-01,954765
"HELSINKI-VANTAA airport","Finland",2009-02-01,948612
"HELSINKI-VANTAA airport","Finland",2009-03-01,1087724
"HELSINKI-VANTAA airport","Finland",2009-04-01,1063772
"HELSINKI-VANTAA airport","Finland",2009-05-01,1029026
"HELSINKI-VANTAA airport","Finland",2009-06-01,1145064
"HELSINKI-VANTAA airport","Finland",2009-07-01,1125588
"HELSINKI-VANTAA airport","Finland",2009-08-01,1129795
"HELSINKI-VANTAA airport","Finland",2009-09-01,1099253
"HELSINKI-VANTAA airport","Finland",2009-10-01,1137570
"HELSINKI-VANTAA airport","Finland",2009-11-01,920089
"HELSINKI-VANTAA airport","Finland",2009-12-01,959267
"HELSINKI-VANTAA airport","Finland",2010-01-01,943387
"HELSINKI-VANTAA airport","Finland",2010-02-01,950234
"HELSINKI-VANTAA airport","Finland",2010-03-01,1160419
"HELSINKI-VANTAA airport","Finland",2010-04-01,777715
"HELSINKI-VANTAA airport","Finland",2010-05-01,1111496
"HELSINKI-VANTAA airport","Finland",2010-06-01,1231973
"HELSINKI-VANTAA airport","Finland",2010-07-01,1191596
"HELSINKI-VANTAA airport","Finland",2010-08-01,1166286
"HELSINKI-VANTAA airport","Finland",2010-09-01,1173263
"HELSINKI-VANTAA airport","Finland",2010-10-01,1210837
"HELSINKI-VANTAA airport","Finland",2010-11-01,1045758
"HELSINKI-VANTAA airport","Finland",2010-12-01,897466
"HELSINKI-VANTAA airport","Finland",2011-01-01,1040243
"HELSINKI-VANTAA airport","Finland",2011-02-01,1029820
"HELSINKI-VANTAA airport","Finland",2011-03-01,1227999
"HELSINKI-VANTAA airport","Finland",2011-04-01,1235714
"HELSINKI-VANTAA airport","Finland",2011-05-01,1310503
"HELSINKI-VANTAA airport","Finland",2011-06-01,1427882
"HELSINKI-VANTAA airport","Finland",2011-07-01,1402540
"HELSINKI-VANTAA airport","Finland",2011-08-01,1322656
"HELSINKI-VANTAA airport","Finland",2011-09-01,1306530
"HELSINKI-VANTAA airport","Finland",2011-10-01,1328107
"HELSINKI-VANTAA airport","Finland",2011-11-01,1104678
"HELSINKI-VANTAA airport","Finland",2011-12-01,1135239
"HELSINKI-VANTAA airport","Finland",2012-01-01,1134353
"HELSINKI-VANTAA airport","Finland",2012-02-01,1147049
"HELSINKI-VANTAA airport","Finland",2012-03-01,1323463
"HELSINKI-VANTAA airport","Finland",2012-04-01,1242670
"HELSINKI-VANTAA airport","Finland",2012-05-01,1266804
"HELSINKI-VANTAA airport","Finland",2012-06-01,1366155
"HELSINKI-VANTAA airport","Finland",2012-07-01,1328282
"HELSINKI-VANTAA airport","Finland",2012-08-01,1287228
"HELSINKI-VANTAA airport","Finland",2012-09-01,1275668
"HELSINKI-VANTAA airport","Finland",2012-10-01,1275755
"HELSINKI-VANTAA airport","Finland",2012-11-01,1112304
"HELSINKI-VANTAA airport","Finland",2012-12-01,1096059
"HELSINKI-VANTAA airport","Finland",2013-01-01,1087738
"HELSINKI-VANTAA airport","Finland",2013-02-01,1094397
"HELSINKI-VANTAA airport","Finland",2013-03-01,1281305
"HELSINKI-VANTAA airport","Finland",2013-04-01,1250541
"HELSINKI-VANTAA airport","Finland",2013-05-01,1308305
"HELSINKI-VANTAA airport","Finland",2013-06-01,1435538
"HELSINKI-VANTAA airport","Finland",2013-07-01,1449443
"HELSINKI-VANTAA airport","Finland",2013-08-01,1403149
"HELSINKI-VANTAA airport","Finland",2013-09-01,1346886
"HELSINKI-VANTAA airport","Finland",2013-10-01,1341577
"HELSINKI-VANTAA airport","Finland",2013-11-01,1117546
"HELSINKI-VANTAA airport","Finland",2013-12-01,1160053
"HELSINKI-VANTAA airport","Finland",2014-01-01,1152684
"HELSINKI-VANTAA airport","Finland",2014-02-01,1142649
"HELSINKI-VANTAA airport","Finland",2014-03-01,1337044
"HELSINKI-VANTAA airport","Finland",2014-04-01,1307656
"HELSINKI-VANTAA airport","Finland",2014-05-01,1356298
"HELSINKI-VANTAA airport","Finland",2014-06-01,1508716
"HELSINKI-VANTAA airport","Finland",2014-07-01,1499566
"HELSINKI-VANTAA airport","Finland",2014-08-01,1456491
"HELSINKI-VANTAA airport","Finland",2014-09-01,1388438
"HELSINKI-VANTAA airport","Finland",2014-10-01,1415655
"HELSINKI-VANTAA airport","Finland",2014-11-01,1191223
"HELSINKI-VANTAA airport","Finland",2014-12-01,1191830
"HELSINKI-VANTAA airport","Finland",2015-01-01,1156880
"HELSINKI-VANTAA airport","Finland",2015-02-01,1164696
"HELSINKI-VANTAA airport","Finland",2015-03-01,1354782
"HELSINKI-VANTAA airport","Finland",2015-04-01,1321917
"HELSINKI-VANTAA airport","Finland",2015-05-01,1385282
"HELSINKI-VANTAA airport","Finland",2015-06-01,1523521
"HELSINKI-VANTAA airport","Finland",2015-07-01,1553117
"HELSINKI-VANTAA airport","Finland",2015-08-01,1513319
"HELSINKI-VANTAA airport","Finland",2015-09-01,1442829
"HELSINKI-VANTAA airport","Finland",2015-10-01,1485685
"HELSINKI-VANTAA airport","Finland",2015-11-01,1260817
"HELSINKI-VANTAA airport","Finland",2015-12-01,1259742
"HELSINKI-VANTAA airport","Finland",2016-01-01,1230988
"HELSINKI-VANTAA airport","Finland",2016-02-01,1272319
"HELSINKI-VANTAA airport","Finland",2016-03-01,1419683
"HELSINKI-VANTAA airport","Finland",2016-04-01,1349263
"HELSINKI-VANTAA airport","Finland",2016-05-01,1459181
"HELSINKI-VANTAA airport","Finland",2016-06-01,1587952
"HELSINKI-VANTAA airport","Finland",2016-07-01,1602199
"HELSINKI-VANTAA airport","Finland",2016-08-01,1550413
"HELSINKI-VANTAA airport","Finland",2016-09-01,1524020
"HELSINKI-VANTAA airport","Finland",2016-10-01,1502627
"HELSINKI-VANTAA airport","Finland",2016-11-01,1314391
"HELSINKI-VANTAA airport","Finland",2016-12-01,1367900
"HELSINKI-VANTAA airport","Finland",2017-01-01,1345386
"HELSINKI-VANTAA airport","Finland",2017-02-01,1320178
"HELSINKI-VANTAA airport","Finland",2017-03-01,1497122
"HELSINKI-VANTAA airport","Finland",2017-04-01,1501675
"HELSINKI-VANTAA airport","Finland",2017-05-01,1628356
"HELSINKI-VANTAA airport","Finland",2017-06-01,1764120
"HELSINKI-VANTAA airport","Finland",2017-07-01,1781522
"HELSINKI-VANTAA airport","Finland",2017-08-01,1739486
"HELSINKI-VANTAA airport","Finland",2017-09-01,1696423
"HELSINKI-VANTAA airport","Finland",2017-10-01,1688849
"HELSINKI-VANTAA airport","Finland",2017-11-01,1493027
"HELSINKI-VANTAA airport","Finland",2017-12-01,1525256
"HELSINKI-VANTAA airport","Finland",2018-01-01,1509582
"HELSINKI-VANTAA airport","Finland",2018-02-01,1485955
"HELSINKI-VANTAA airport","Finland",2018-03-01,1710212
"HELSINKI-VANTAA airport","Finland",2018-04-01,1691767
"HELSINKI-VANTAA airport","Finland",2018-05-01,1821741
"HELSINKI-VANTAA airport","Finland",2018-06-01,1965655
"HELSINKI-VANTAA airport","Finland",2018-07-01,2004851
"HELSINKI-VANTAA airport","Finland",2018-08-01,1909720
"HELSINKI-VANTAA airport","Finland",2018-09-01,1816469
"HELSINKI-VANTAA airport","Finland",2018-10-01,1819893
"HELSINKI-VANTAA airport","Finland",2018-11-01,1575843
"HELSINKI-VANTAA airport","Finland",2018-12-01,1678694
"HELSINKI-VANTAA airport","Finland",2019-01-01,1574950
"HELSINKI-VANTAA airport","Finland",2019-02-01,1539732
